unit,cycle,op1,op2,op3,s2,s3,s4,s7,s8
6,128,0.0009,0.0002,100.0,642.91,1598.04,1412.09,552.66,2388.22
6,129,0.0025,-0.0004,100.0,643.04,1586.2,1410.4,552.98,2388.19
6,130,0.0044,-1e-04,100.0,642.85,1593.74,1421.59,552.63,2388.2
6,131,0.001,-0.0004,100.0,643.31,1594.83,1420.65,552.31,2388.17
6,132,-0.0021,0.0002,100.0,642.87,1590.0,1406.78,553.06,2388.23
6,133,0.001,0.0004,100.0,642.92,1592.53,1415.54,551.83,2388.18
6,134,-0.0047,0.0005,100.0,643.28,1596.67,1419.29,552.27,2388.19
6,135,-0.0011,0.0003,100.0,643.1,1591.43,1417.4,552.97,2388.17
6,136,-0.0051,-0.0,100.0,643.32,1586.81,1413.17,552.54,2388.13
6,137,-1e-04,0.0002,100.0,643.11,1588.99,1411.43,552.93,2388.18
6,138,0.0034,-0.0002,100.0,643.02,1590.59,1416.62,552.7,2388.22
6,139,0.0009,-0.0005,100.0,643.28,1591.23,1418.23,552.38,2388.14
6,140,-0.0003,1e-04,100.0,643.86,1590.28,1414.25,552.22,2388.17
6,141,0.0023,-0.0004,100.0,642.88,1593.21,1418.38,552.61,2388.19
6,142,-0.0017,-0.0,100.0,642.64,1596.49,1422.25,552.21,2388.24
6,143,0.0003,0.0,100.0,643.22,1592.7,1415.86,552.52,2388.16
6,144,-1e-04,-0.0005,100.0,643.15,1595.07,1415.58,552.47,2388.25
6,145,-0.0019,0.0003,100.0,643.09,1595.65,1415.82,552.24,2388.14
6,146,0.0024,-1e-04,100.0,642.69,1596.92,1417.09,552.1,2388.26
6,147,0.0008,-0.0003,100.0,642.99,1595.61,1416.96,552.76,2388.24
6,148,-0.0003,0.0005,100.0,642.95,1604.49,1418.66,552.83,2388.23
6,149,-0.0013,0.0002,100.0,643.28,1599.29,1421.19,552.23,2388.23
6,150,0.0039,0.0,100.0,643.0,1599.67,1420.07,553.03,2388.22
6,151,0.0014,-0.0003,100.0,643.16,1592.0,1423.27,552.71,2388.21
6,152,1e-04,-0.0004,100.0,643.34,1600.51,1424.84,552.56,2388.2
6,153,-0.0069,0.0003,100.0,643.05,1590.37,1420.74,551.51,2388.23
6,154,-0.001,-0.0002,100.0,643.4,1600.39,1419.33,552.4,2388.22
6,155,-0.0013,0.0005,100.0,642.67,1589.15,1419.23,551.6,2388.22
6,156,-0.004,-0.0003,100.0,643.45,1595.36,1417.31,552.31,2388.25
6,157,-0.0004,-0.0002,100.0,642.35,1590.18,1419.84,551.98,2388.3
6,158,-0.0028,0.0004,100.0,643.66,1596.43,1422.25,552.5,2388.2
6,159,-0.001,-0.0,100.0,642.93,1592.5,1417.03,552.26,2388.2
6,160,-0.002,-0.0002,100.0,643.61,1603.1,1423.05,551.56,2388.24
6,161,-0.0011,1e-04,100.0,643.77,1593.28,1422.93,552.35,2388.24
6,162,0.002,-0.0005,100.0,643.25,1592.09,1420.87,552.15,2388.21
6,163,0.0043,0.0003,100.0,643.29,1602.42,1423.01,551.51,2388.25
6,164,0.0021,0.0002,100.0,643.45,1605.92,1423.29,552.42,2388.27
6,165,0.0002,-0.0005,100.0,644.03,1603.61,1423.5,551.82,2388.26
6,166,0.0027,-0.0005,100.0,644.05,1602.62,1422.7,551.68,2388.29
6,167,0.0,-0.0005,100.0,643.48,1599.22,1425.97,551.98,2388.18
6,168,-0.0014,0.0004,100.0,642.87,1590.83,1425.2,552.38,2388.27
6,169,-0.0002,-1e-04,100.0,644.12,1597.11,1426.68,552.08,2388.27
6,170,0.0009,-0.0003,100.0,643.91,1599.73,1425.87,551.35,2388.32
6,171,-0.0027,-0.0002,100.0,643.82,1601.73,1423.31,551.38,2388.25
6,172,-0.0026,-0.0003,100.0,643.18,1593.7,1432.3,551.45,2388.26
6,173,-0.0029,0.0002,100.0,643.45,1597.11,1423.89,551.37,2388.26
6,174,0.0011,0.0004,100.0,643.21,1602.11,1426.34,551.65,2388.27
6,175,0.0017,0.0003,100.0,643.84,1602.72,1427.35,551.53,2388.32
6,176,0.001,0.0003,100.0,643.71,1604.31,1423.22,551.47,2388.25
6,177,0.0,0.0002,100.0,643.5,1590.96,1421.52,551.5,2388.27
6,178,-0.0025,0.0004,100.0,643.78,1603.27,1424.84,551.24,2388.29
6,179,-0.0026,-0.0003,100.0,643.58,1607.63,1424.83,551.62,2388.33
6,180,0.0038,-0.0002,100.0,643.76,1598.73,1426.72,551.27,2388.31
6,181,-0.0022,-0.0002,100.0,643.44,1603.07,1430.56,551.46,2388.28
6,182,0.0035,-0.0004,100.0,644.0,1596.51,1423.81,551.95,2388.32
6,183,0.001,0.0005,100.0,644.01,1597.82,1430.47,551.7,2388.32
6,184,0.0022,0.0004,100.0,643.52,1598.05,1432.22,551.31,2388.25
6,185,0.0022,1e-04,100.0,643.78,1603.37,1434.09,551.33,2388.35
6,186,-0.0054,-1e-04,100.0,644.01,1603.59,1430.37,550.59,2388.31
6,187,-0.002,0.0003,100.0,643.76,1602.69,1423.45,551.45,2388.29
6,188,0.0014,-0.0004,100.0,643.47,1600.63,1434.92,550.7,2388.34
7,1,-0.0005,0.0004,100.0,642.38,1589.49,1395.48,554.76,2387.97
7,2,0.0008,-0.0003,100.0,642.57,1583.11,1395.97,553.97,2388.0
7,3,-0.0014,-0.0002,100.0,642.25,1589.44,1397.74,554.95,2387.95
7,4,-0.002,1e-04,100.0,642.31,1585.59,1397.85,553.3,2388.06
7,5,0.0016,0.0,100.0,642.25,1587.23,1402.54,554.64,2388.04
7,6,0.0011,-0.0005,100.0,642.49,1586.12,1403.1,553.89,2388.07
7,7,-0.0038,0.0002,100.0,642.45,1588.36,1391.19,554.66,2387.98
7,8,-0.0007,-0.0005,100.0,642.41,1586.97,1401.42,554.05,2388.01
7,9,-0.0026,0.0,100.0,642.22,1582.13,1401.77,554.31,2387.97
7,10,0.0019,-0.0002,100.0,642.29,1588.96,1393.25,554.14,2387.96
7,11,0.0026,-0.0002,100.0,642.74,1585.25,1393.96,554.11,2388.01
7,12,-0.0036,-0.0004,100.0,642.08,1590.55,1397.36,554.21,2387.99
7,13,-0.0011,1e-04,100.0,642.47,1584.88,1392.15,554.61,2387.95
7,14,0.0009,1e-04,100.0,641.76,1579.88,1390.48,554.47,2388.05
7,15,-0.005,0.0004,100.0,642.29,1582.42,1398.41,554.02,2388.08
7,16,0.0024,0.0003,100.0,642.3,1588.69,1405.02,554.14,2387.97
7,17,-0.0019,1e-04,100.0,642.08,1588.75,1397.63,554.94,2387.94
7,18,-0.0036,0.0002,100.0,642.47,1583.49,1394.65,553.92,2387.98
7,19,-0.001,-0.0,100.0,642.01,1586.11,1397.51,554.2,2388.0
7,20,-0.0028,0.0004,100.0,641.99,1585.03,1395.92,554.26,2388.02
7,21,1e-04,-0.0002,100.0,641.77,1589.77,1404.33,554.69,2388.03
7,22,0.0011,0.0004,100.0,641.44,1578.03,1394.58,554.63,2388.0
7,23,-0.0057,-1e-04,100.0,641.76,1586.41,1398.09,554.38,2388.01
7,24,0.0057,0.0002,100.0,642.44,1583.32,1398.75,553.84,2387.99
7,25,-0.0009,-0.0004,100.0,641.79,1578.13,1397.07,554.2,2388.07
7,26,0.0009,-1e-04,100.0,641.87,1585.88,1401.19,554.88,2388.0
7,27,0.0005,-1e-04,100.0,642.68,1585.5,1397.39,553.65,2388.05
7,28,-0.0006,0.0004,100.0,642.68,1586.11,1405.38,553.65,2388.02
7,29,-0.0012,-1e-04,100.0,641.9,1589.95,1396.71,555.01,2388.01
7,30,-0.0016,-0.0004,100.0,642.18,1585.13,1396.49,554.78,2388.03
7,31,-0.0004,1e-04,100.0,641.99,1589.16,1402.76,554.51,2387.98
7,32,0.0018,-0.0005,100.0,642.15,1589.46,1397.4,554.74,2387.97
7,33,0.0026,-0.0003,100.0,642.19,1585.17,1399.12,554.47,2387.98
7,34,-0.0024,-0.0002,100.0,642.09,1583.36,1402.93,554.36,2388.02
7,35,-0.0055,0.0003,100.0,642.67,1591.02,1409.12,554.6,2387.99
7,36,0.0012,-0.0004,100.0,642.54,1581.96,1393.49,554.98,2387.96
7,37,-0.004,-1e-04,100.0,642.4,1584.97,1400.55,554.36,2387.95
7,38,0.004,-0.0004,100.0,642.41,1590.3,1393.57,554.52,2388.0
7,39,0.0065,-0.0,100.0,642.39,1582.33,1403.52,554.04,2387.96
7,40,0.0007,-0.0002,100.0,642.14,1587.0,1393.32,554.96,2387.99
7,41,-0.0014,-0.0002,100.0,642.39,1590.4,1406.12,554.64,2387.99
7,42,0.0018,-0.0002,100.0,642.7,1580.26,1398.14,554.05,2387.98
7,43,0.0009,0.0004,100.0,642.32,1582.93,1397.5,555.01,2388.01
7,44,0.002,1e-04,100.0,642.64,1587.5,1398.15,554.95,2388.0
7,45,0.0019,1e-04,100.0,642.25,1587.23,1399.97,554.07,2388.0
7,46,-0.0037,0.0003,100.0,642.37,1586.17,1405.02,554.9,2387.98
7,47,-0.0019,0.0003,100.0,641.94,1587.72,1401.47,553.74,2387.99
7,48,0.0003,0.0,100.0,641.94,1585.35,1398.81,554.05,2387.99
7,49,0.003,-0.0004,100.0,642.43,1586.42,1396.88,554.21,2387.98
7,50,-0.0008,0.0004,100.0,642.41,1590.47,1400.31,553.68,2388.04
7,51,-0.0012,-0.0,100.0,642.17,1580.05,1397.42,553.66,2388.01
7,52,0.0002,0.0003,100.0,641.91,1585.51,1402.13,555.14,2388.0
7,53,0.0006,-0.0002,100.0,642.38,1582.33,1395.45,553.87,2388.06
7,54,0.0007,-0.0004,100.0,641.8,1590.77,1400.98,553.78,2387.99
7,55,0.0002,0.0004,100.0,642.19,1585.93,1399.74,554.13,2387.98
7,56,0.0008,0.0,100.0,642.53,1584.43,1395.08,554.66,2388.02
7,57,-0.0024,-0.0003,100.0,643.02,1585.71,1398.43,553.87,2387.99
7,58,-0.0043,-1e-04,100.0,642.09,1587.14,1400.97,555.14,2387.99
7,59,0.0002,-0.0,100.0,642.29,1585.96,1397.92,554.73,2388.0
7,60,-1e-04,-0.0003,100.0,642.19,1581.21,1396.21,554.44,2388.01
7,61,0.003,-0.0004,100.0,642.08,1586.13,1402.82,553.9,2387.98
7,62,0.0031,-0.0004,100.0,642.15,1585.67,1390.39,553.81,2388.0
7,63,0.0008,-0.0002,100.0,642.36,1578.24,1400.55,554.64,2388.03
7,64,-0.0006,0.0002,100.0,642.54,1589.13,1399.36,554.43,2388.03
7,65,-0.0035,-0.0003,100.0,642.31,1578.07,1396.6,554.11,2388.01
7,66,0.0,-0.0002,100.0,642.54,1586.72,1399.23,554.53,2387.98
7,67,0.0005,0.0,100.0,642.61,1582.7,1402.68,554.02,2388.0
7,68,0.0006,-0.0005,100.0,641.8,1586.66,1395.57,554.02,2388.03
7,69,0.0002,1e-04,100.0,642.22,1593.46,1403.5,554.47,2388.04
7,70,-0.002,-0.0005,100.0,642.09,1583.19,1399.04,554.01,2388.05
7,71,0.0032,0.0004,100.0,641.53,1584.6,1398.9,554.66,2387.95
7,72,0.0012,0.0002,100.0,641.78,1582.54,1406.47,554.88,2387.98
7,73,-0.0004,-0.0004,100.0,642.12,1588.4,1401.72,554.39,2388.03
7,74,-0.0004,-1e-04,100.0,642.1,1587.52,1407.77,553.65,2388.01
7,75,-0.001,0.0004,100.0,642.29,1582.94,1402.11,554.73,2388.05
7,76,0.0017,-0.0,100.0,642.11,1585.7,1407.16,554.14,2387.98
7,77,-0.0072,-1e-04,100.0,642.36,1588.83,1400.6,554.47,2388.06
7,78,-0.0,1e-04,100.0,642.14,1583.3,1399.64,554.86,2388.07
7,79,0.0008,0.0003,100.0,642.48,1588.28,1404.99,553.91,2388.02
7,80,0.0028,0.0003,100.0,642.07,1585.35,1402.29,553.99,2388.02
7,81,0.0021,0.0,100.0,641.57,1585.23,1408.11,554.77,2387.98
7,82,-0.0018,-0.0005,100.0,642.13,1588.93,1398.88,554.92,2388.05
7,83,-0.0053,-0.0004,100.0,641.94,1588.35,1406.01,554.04,2388.02
7,84,0.0035,1e-04,100.0,642.9,1586.44,1400.85,553.75,2388.02
7,85,0.0003,-0.0004,100.0,642.75,1583.4,1402.17,554.85,2388.0
7,86,-0.0012,0.0003,100.0,641.85,1590.03,1397.76,555.11,2388.0
7,87,-0.004,1e-04,100.0,642.23,1578.42,1404.01,554.16,2387.99
7,88,0.0006,0.0004,100.0,642.9,1593.15,1402.65,553.25,2387.99
7,89,1e-04,-0.0002,100.0,642.34,1593.84,1397.17,554.59,2387.97
7,90,-0.0011,-0.0002,100.0,641.88,1580.81,1402.41,554.92,2388.01
7,91,-0.002,-0.0004,100.0,641.75,1592.03,1396.28,553.72,2388.04
7,92,0.0016,-0.0004,100.0,642.45,1587.27,1397.32,554.28,2388.02
7,93,0.0019,-1e-04,100.0,642.7,1587.11,1402.29,554.17,2388.02
7,94,0.0029,0.0002,100.0,642.43,1588.87,1401.99,554.2,2387.96
7,95,0.0027,-1e-04,100.0,642.19,1583.66,1400.37,554.65,2388.03
7,96,-0.0028,0.0003,100.0,641.78,1582.22,1392.46,554.1,2388.04
7,97,0.0007,-0.0004,100.0,641.91,1584.35,1401.32,553.96,2388.03
7,98,-0.0009,0.0003,100.0,642.46,1587.27,1400.02,553.65,2388.05
7,99,0.0012,0.0003,100.0,642.55,1586.95,1402.16,554.15,2388.0
7,100,0.0011,0.0,100.0,642.15,1582.66,1402.89,554.86,2388.02
7,101,-0.0026,0.0005,100.0,642.05,1593.77,1400.18,553.94,2388.04
7,102,0.0019,-0.0002,100.0,642.78,1592.88,1395.88,554.68,2388.04
7,103,0.0023,-0.0004,100.0,642.7,1583.74,1405.56,554.22,2388.01
7,104,-0.0005,0.0005,100.0,642.23,1582.98,1394.15,553.65,2388.0
7,105,1e-04,0.0004,100.0,642.35,1583.76,1401.92,554.37,2388.01
7,106,0.0043,1e-04,100.0,642.63,1583.08,1409.0,554.22,2387.97
7,107,0.0048,-1e-04,100.0,642.16,1587.77,1402.69,554.15,2388.07
7,108,-0.0006,-0.0005,100.0,642.39,1587.75,1401.06,554.13,2388.01
7,109,0.0014,0.0003,100.0,642.71,1586.93,1395.74,554.65,2387.97
7,110,-0.0066,-0.0004,100.0,642.65,1592.97,1414.46,554.33,2388.07
7,111,-0.0028,-0.0005,100.0,642.1,1590.37,1402.57,554.17,2387.98
7,112,0.0017,-1e-04,100.0,642.28,1578.72,1399.47,554.46,2388.05
7,113,0.001,-0.0005,100.0,642.56,1580.83,1402.84,554.2,2388.09
7,114,0.0005,0.0002,100.0,642.44,1588.32,1405.78,554.95,2388.01
7,115,-0.0006,-0.0004,100.0,642.14,1579.89,1405.25,553.3,2387.98
7,116,-0.001,0.0,100.0,642.18,1590.92,1400.08,554.0,2388.03
7,117,-0.0015,0.0003,100.0,642.51,1595.71,1396.29,554.1,2388.01
7,118,0.0029,-0.0004,100.0,642.33,1589.6,1396.89,554.32,2388.03
7,119,0.0007,-0.0005,100.0,641.84,1579.78,1400.87,553.82,2388.04
7,120,0.0017,0.0003,100.0,642.02,1588.45,1397.46,553.51,2388.03
7,121,-0.006,-0.0004,100.0,642.21,1587.33,1408.25,554.3,2387.99
7,122,0.0028,-0.0004,100.0,642.58,1592.39,1403.24,554.64,2388.02
7,123,-0.0018,0.0,100.0,642.56,1582.1,1400.06,553.78,2388.03
7,124,-0.0007,-0.0,100.0,642.25,1592.99,1408.2,553.23,2388.04
7,125,0.0019,-0.0003,100.0,642.62,1584.19,1402.5,553.96,2387.94
7,126,0.0053,0.0002,100.0,642.37,1582.3,1397.52,553.59,2388.02
7,127,-0.0009,1e-04,100.0,642.6,1581.37,1402.39,553.71,2388.04
7,128,-0.0007,1e-04,100.0,642.51,1588.19,1396.92,553.9,2388.04
7,129,-0.0018,1e-04,100.0,642.42,1584.1,1400.77,553.95,2388.01
7,130,0.0008,-0.0,100.0,642.08,1580.49,1406.97,554.12,2387.96
7,131,0.0021,-1e-04,100.0,642.88,1591.82,1403.05,554.21,2388.03
7,132,0.0011,0.0004,100.0,642.89,1582.94,1408.8,553.78,2388.04
7,133,-0.0005,0.0002,100.0,642.69,1591.77,1398.76,554.34,2388.03
7,134,-0.0033,0.0003,100.0,642.76,1587.73,1406.99,554.34,2388.07
7,135,0.0035,-0.0004,100.0,642.28,1584.28,1405.56,553.93,2388.04
7,136,0.0002,-0.0005,100.0,642.34,1586.39,1405.32,553.76,2388.1
7,137,0.0024,0.0004,100.0,642.02,1587.49,1399.57,553.59,2388.03
7,138,0.0012,-0.0002,100.0,642.54,1586.83,1410.62,553.56,2388.07
7,139,0.0026,-0.0004,100.0,642.07,1582.49,1407.34,554.32,2388.0
7,140,-0.0002,-0.0002,100.0,641.71,1588.01,1397.47,554.19,2388.09
7,141,0.0026,0.0004,100.0,642.56,1584.06,1405.95,554.37,2387.99
7,142,0.0026,0.0004,100.0,642.22,1589.54,1408.17,554.43,2388.03
7,143,-0.0008,-0.0002,100.0,642.17,1591.24,1411.66,553.98,2388.08
7,144,-0.0006,-0.0003,100.0,642.63,1586.99,1401.53,553.87,2388.04
7,145,0.0034,-1e-04,100.0,642.17,1584.67,1398.66,554.4,2388.07
7,146,-0.0003,0.0,100.0,642.78,1586.7,1404.55,554.03,2388.04
7,147,-0.0013,-0.0002,100.0,642.68,1589.94,1408.84,553.91,2388.11
7,148,0.0017,-0.0005,100.0,642.4,1587.34,1405.2,552.93,2388.02
7,149,1e-04,1e-04,100.0,642.77,1589.04,1406.22,553.88,2388.07
7,150,0.0018,0.0004,100.0,642.53,1586.93,1408.45,553.38,2388.1
7,151,1e-04,-1e-04,100.0,642.46,1587.8,1399.54,553.87,2388.06
7,152,-0.0002,-0.0005,100.0,642.56,1586.09,1397.99,553.85,2388.09
7,153,-0.0003,-0.0002,100.0,642.4,1587.05,1402.57,554.08,2388.05
7,154,1e-04,-0.0004,100.0,642.29,1592.89,1415.0,553.96,2388.11
7,155,-0.0034,0.0002,100.0,642.76,1587.23,1405.93,554.02,2388.01
7,156,-0.0006,1e-04,100.0,642.48,1583.91,1401.34,553.66,2388.06
7,157,-0.0032,-0.0005,100.0,642.3,1589.61,1404.74,553.46,2388.04
7,158,-0.0,1e-04,100.0,642.44,1588.62,1403.17,553.79,2388.09
7,159,0.0025,0.0,100.0,642.88,1587.63,1405.59,553.68,2388.08
7,160,0.0002,1e-04,100.0,642.12,1587.0,1408.8,553.73,2388.06
7,161,1e-04,0.0004,100.0,642.2,1592.83,1407.45,554.02,2388.05
7,162,-0.0016,1e-04,100.0,642.17,1585.91,1416.62,554.24,2388.09
7,163,1e-04,0.0002,100.0,642.44,1594.92,1410.41,553.87,2388.06
7,164,0.0008,-0.0003,100.0,642.3,1581.71,1413.34,553.68,2388.06
7,165,-0.0034,0.0002,100.0,642.48,1586.57,1408.63,553.88,2388.05
7,166,-0.0024,0.0004,100.0,643.11,1585.7,1408.71,553.31,2388.06
7,167,0.0017,-0.0005,100.0,642.65,1583.62,1401.69,554.11,2388.11
7,168,-0.0013,0.0,100.0,642.23,1591.62,1406.7,553.21,2388.03
7,169,0.0036,-0.0003,100.0,642.73,1591.4,1405.6,554.35,2388.07
7,170,0.0011,-0.0003,100.0,642.52,1585.68,1410.37,553.16,2388.08
7,171,0.0032,-0.0004,100.0,642.58,1589.16,1405.96,553.5,2388.13
7,172,-0.0019,-0.0003,100.0,642.92,1595.4,1406.01,553.69,2388.06
7,173,0.0008,-0.0005,100.0,643.01,1587.73,1414.03,552.99,2388.07
7,174,-0.004,-1e-04,100.0,642.49,1586.42,1397.74,553.78,2388.07
7,175,-0.0017,-0.0004,100.0,642.68,1595.55,1412.11,553.42,2388.08
7,176,-0.0036,1e-04,100.0,642.28,1597.97,1415.24,553.17,2388.13
7,177,0.0015,0.0003,100.0,642.84,1591.36,1410.93,553.6,2388.06
7,178,-0.0012,0.0002,100.0,642.67,1588.09,1411.27,553.2,2388.09
7,179,0.0035,-0.0003,100.0,643.0,1591.3,1400.94,553.07,2388.04
7,180,0.0038,0.0,100.0,642.74,1591.0,1405.0,553.18,2388.06
7,181,1e-04,-1e-04,100.0,642.36,1588.42,1412.01,553.78,2388.08
7,182,0.002,1e-04,100.0,642.8,1587.9,1408.38,553.55,2388.07
7,183,0.0005,0.0003,100.0,642.8,1593.35,1410.52,552.82,2388.07
7,184,-0.0,-1e-04,100.0,642.51,1598.98,1411.6,553.19,2388.1
7,185,0.0009,-0.0002,100.0,642.78,1592.49,1404.86,553.48,2388.04
7,186,-0.0005,0.0002,100.0,642.48,1590.97,1403.32,553.17,2388.08
7,187,0.0012,0.0004,100.0,642.86,1592.09,1411.99,553.52,2388.08
7,188,0.0014,0.0,100.0,642.9,1595.07,1412.29,553.51,2388.13
7,189,-0.0054,-0.0003,100.0,642.8,1591.28,1412.55,553.24,2388.07
7,190,0.0006,-0.0003,100.0,642.69,1587.13,1415.28,553.74,2388.1
7,191,0.0036,0.0004,100.0,642.46,1591.4,1411.57,553.03,2388.12
7,192,0.0011,0.0003,100.0,642.86,1591.21,1410.83,552.67,2388.06
7,193,-0.0024,-0.0004,100.0,642.13,1588.41,1409.17,553.42,2388.13
7,194,-0.0,-0.0002,100.0,642.53,1596.68,1405.47,552.63,2388.07
7,195,-0.0003,-0.0004,100.0,642.42,1590.85,1412.3,552.33,2388.06
7,196,0.0005,0.0003,100.0,642.89,1592.59,1414.59,553.03,2388.12
7,197,0.002,-0.0002,100.0,642.72,1596.21,1411.61,553.37,2388.06
7,198,0.0023,-0.0002,100.0,642.67,1593.2,1407.03,552.71,2388.15
7,199,0.0023,0.0002,100.0,642.5,1595.0,1406.95,553.53,2388.16
7,200,-0.0036,0.0002,100.0,642.33,1595.56,1415.32,553.4,2388.1
7,201,-0.0036,-0.0004,100.0,642.44,1596.61,1410.91,553.07,2388.08
7,202,-0.0043,0.0003,100.0,642.91,1598.4,1417.06,553.13,2388.06
7,203,0.0033,-0.0004,100.0,642.88,1596.16,1411.74,552.47,2388.1
7,204,0.0007,-0.0004,100.0,642.8,1597.85,1417.15,552.96,2388.14
7,205,-0.0022,-1e-04,100.0,642.78,1590.98,1415.44,552.95,2388.11
7,206,0.0009,-0.0002,100.0,643.48,1586.96,1403.14,553.47,2388.1
7,207,-0.0003,1e-04,100.0,642.98,1593.97,1413.89,552.98,2388.1
7,208,-0.0007,0.0002,100.0,642.81,1590.43,1407.37,553.58,2388.13
7,209,0.002,-0.0005,100.0,642.67,1595.73,1418.83,552.4,2388.13
7,210,0.0021,-0.0003,100.0,643.04,1595.21,1418.31,553.14,2388.11
7,211,-0.0006,0.0002,100.0,642.97,1593.87,1419.64,553.14,2388.08
7,212,0.0019,-1e-04,100.0,642.93,1594.26,1411.21,552.58,2388.08
7,213,0.0008,-1e-04,100.0,642.51,1599.51,1414.91,553.05,2388.12
7,214,0.0022,0.0002,100.0,642.87,1586.43,1415.25,553.41,2388.14
7,215,-0.0012,0.0002,100.0,642.23,1594.07,1417.42,552.95,2388.1
7,216,-0.0029,0.0004,100.0,642.94,1592.54,1418.23,553.47,2388.14
7,217,-0.0024,-0.0004,100.0,643.26,1600.79,1418.59,552.24,2388.18
7,218,0.0021,-0.0002,100.0,642.93,1583.14,1418.41,552.67,2388.16
7,219,0.0022,0.0003,100.0,642.92,1593.78,1417.93,552.44,2388.16
7,220,-0.0037,-0.0,100.0,642.89,1596.6,1416.42,553.2,2388.14
7,221,-0.0018,-0.0004,100.0,643.21,1590.76,1416.66,552.35,2388.18
7,222,0.0023,-0.0005,100.0,643.44,1593.45,1416.17,552.45,2388.12
7,223,0.0031,0.0004,100.0,642.46,1592.69,1411.45,553.06,2388.14
7,224,-0.0021,0.0004,100.0,643.34,1599.27,1423.7,552.49,2388.17
7,225,0.0013,-0.0002,100.0,643.1,1601.64,1404.63,552.11,2388.16
7,226,-0.0015,-1e-04,100.0,642.85,1594.71,1417.37,552.49,2388.16
7,227,0.0004,-1e-04,100.0,643.3,1600.96,1416.6,551.9,2388.17
7,228,-0.0016,0.0003,100.0,643.59,1592.29,1423.21,552.01,2388.1
7,229,-0.0024,-1e-04,100.0,643.53,1593.53,1418.82,552.58,2388.16
7,230,-0.001,-0.0004,100.0,643.66,1594.24,1418.61,551.88,2388.12
7,231,0.0068,0.0003,100.0,643.03,1597.7,1415.67,553.04,2388.19
7,232,-0.002,-1e-04,100.0,643.48,1596.72,1412.12,552.42,2388.21
7,233,0.0045,0.0002,100.0,642.87,1597.06,1420.78,551.64,2388.11
7,234,-0.0021,-0.0002,100.0,643.51,1601.02,1424.95,552.84,2388.16
7,235,0.0016,-1e-04,100.0,643.06,1594.95,1419.33,552.44,2388.15
7,236,0.0011,-0.0003,100.0,643.14,1595.7,1417.66,552.6,2388.16
7,237,0.0006,0.0004,100.0,643.45,1596.98,1414.51,551.59,2388.16
7,238,0.0022,-0.0005,100.0,643.21,1593.11,1419.91,552.25,2388.19
7,239,-0.0016,-1e-04,100.0,643.13,1597.49,1427.17,552.56,2388.21
7,240,-0.0017,-0.0,100.0,643.32,1597.45,1432.67,551.48,2388.22
7,241,0.0013,-0.0002,100.0,643.14,1603.37,1431.51,552.52,2388.18
7,242,-0.0007,-0.0005,100.0,643.45,1598.75,1420.94,551.63,2388.18
7,243,0.0016,0.0004,100.0,643.5,1607.7,1417.37,551.88,2388.16
7,244,-0.0012,-1e-04,100.0,643.11,1601.18,1428.04,551.49,2388.19
7,245,0.0027,-1e-04,100.0,644.0,1596.94,1426.25,551.82,2388.2
7,246,0.0005,0.0002,100.0,643.41,1596.23,1433.13,552.23,2388.22
7,247,0.0012,0.0002,100.0,643.47,1600.74,1424.71,551.26,2388.23
7,248,-0.0043,-1e-04,100.0,643.87,1591.09,1427.14,552.06,2388.18
7,249,0.0017,0.0004,100.0,643.13,1598.89,1422.5,552.73,2388.21
7,250,0.0036,1e-04,100.0,643.94,1598.33,1421.79,551.2,2388.21
7,251,0.0021,-0.0,100.0,643.83,1601.42,1427.83,551.43,2388.25
7,252,-0.0005,-0.0003,100.0,643.91,1601.87,1436.55,551.21,2388.24
7,253,0.0012,-0.0004,100.0,643.53,1596.44,1421.13,551.61,2388.2
7,254,-0.001,-0.0004,100.0,643.56,1590.69,1423.7,551.12,2388.25
7,255,0.005,-0.0004,100.0,643.45,1606.52,1422.76,551.17,2388.21
7,256,0.0019,1e-04,100.0,643.35,1597.88,1428.37,551.31,2388.22
7,257,-0.0032,-0.0002,100.0,644.27,1602.83,1421.92,551.28,2388.24
7,258,-0.0005,1e-04,100.0,643.56,1598.95,1425.91,551.59,2388.27
7,259,0.0043,-1e-04,100.0,644.15,1599.33,1435.04,551.97,2388.19
8,1,-0.0026,-0.0003,100.0,643.18,1585.17,1409.75,552.31,2388.12
8,2,-0.0012,-0.0003,100.0,642.92,1585.97,1410.81,552.74,2388.11
8,3,1e-04,0.0002,100.0,642.74,1591.11,1403.29,552.79,2388.11
8,4,-0.0021,0.0005,100.0,642.76,1592.22,1406.11,552.13,2388.14
8,5,-0.0044,0.0003,100.0,643.13,1596.11,1409.34,553.61,2388.13
8,6,0.0028,-0.0005,100.0,642.55,1596.3,1418.06,552.32,2388.13
8,7,-0.0024,0.0004,100.0,642.86,1586.88,1404.52,553.54,2388.11
8,8,-0.0017,-1e-04,100.0,642.75,1589.06,1407.11,552.97,2388.17
8,9,-0.0004,0.0002,100.0,643.01,1594.26,1413.87,552.61,2388.1
8,10,-0.005,-1e-04,100.0,642.57,1583.85,1406.7,553.56,2388.12
8,11,0.0018,0.0004,100.0,642.3,1589.55,1419.87,554.04,2388.2
8,12,0.0013,-0.0004,100.0,643.02,1587.92,1406.39,553.47,2388.1
8,13,-0.0024,0.0004,100.0,642.46,1588.36,1407.31,553.57,2388.1
8,14,1e-04,-0.0004,100.0,642.44,1588.9,1413.77,553.13,2388.14
